Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
142.250.157.102-172.30.1.43-443-37046-6,172.30.1.43,37046,142.250.157.102,443,6,04/08/2024 04:49:18 AM,3257748,25,22,2646.0,10700.0,1400.0,0.0,105.84,290.794125341853,1400.0,0.0,486.3636363636365,592.4018540736995,4096.695017539724,14.427144149885136,70820.60869565218,337138.22306911304,2278671.0,1.0,3189145.0,132881.04166666666,484884.3441292025,2386151.0,3.0,979077.0,46622.71428571429,107473.26156079142,482507.0,3.0,0,0,0,0,892,732,7.674012845683583,6.753131304201553,0.0,1400.0,278.0416666666666,487.5603163268496,237715.0620567377,0,1,0,0,0,0,0,0,0.0,283.9574468085106,105.84,486.3636363636364,0,0,0,0,0,0,25,2646,22,10700,-1,289,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
142.251.8.84-172.30.1.43-443-51622-6,172.30.1.43,51622,142.251.8.84,443,6,04/08/2024 04:49:18 AM,3159288,13,11,1958.0,6388.0,1400.0,0.0,150.6153846153846,388.40668945096246,1400.0,0.0,580.7272727272727,672.4596777367534,2641.7344667532684,7.596648358744122,137360.34782608697,493222.3206959431,2388045.0,12.0,3039643.0,253303.5833333333,692647.3816652449,2443583.0,12.0,771243.0,77124.3,84285.53448717573,267007.0,151.0,0,0,0,0,416,368,4.114851194319733,3.481797164424389,0.0,1400.0,333.84,560.9032655755656,314612.4733333334,0,1,0,0,0,0,0,0,0.0,347.75,150.6153846153846,580.7272727272727,0,0,0,0,0,0,13,1958,11,6388,-1,278,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-213.230.210.231-59746-443-6,172.30.1.43,59746,213.230.210.231,443,6,04/08/2024 04:50:01 AM,20458532,9,12,1866.0,4768.0,1448.0,0.0,207.3333333333333,478.3387920710592,1448.0,0.0,397.3333333333333,596.1781816222598,324.2656902264541,1.0264666106052964,1022926.6,4380341.072588411,19628372.0,3.0,560221.0,70027.625,128137.31981515266,282472.0,3.0,20458532.0,1859866.5454545447,5894401.598082071,19628412.0,20.0,0,0,0,0,288,400,0.4399142616879842,0.5865523489173123,0.0,1448.0,301.54545454545456,535.4612366275787,286718.7359307359,0,1,0,0,0,0,0,0,1.0,315.9047619047619,207.3333333333333,397.3333333333333,0,0,0,0,0,0,9,1866,12,4768,-1,501,3,0,830140.0,0.0,830140.0,830140.0,19628372.0,0.0,19628372.0,19628372.0,Benign
172.30.1.43-213.230.210.231-59740-443-6,172.30.1.43,59740,213.230.210.231,443,6,04/08/2024 04:50:01 AM,20708961,74,80,2384.0,100275.0,1448.0,0.0,32.21621621621621,182.1649313100233,1448.0,0.0,1253.4375000000002,481.62806290851927,4957.226004723269,7.436394322245332,135352.68627450982,1559015.627301806,19285080.0,0.0,20455459.0,280211.76712328766,2256021.990153979,19285094.0,1.0,20708961.0,262138.74683544305,2168664.8577273004,19285093.0,1.0,0,0,0,0,2380,2576,3.5733323366633414,3.863061985581991,0.0,1448.0,662.316129032258,714.0530715737304,509871.7890238791,0,1,0,0,0,0,0,0,1.0,666.6168831168832,32.21621621621622,1253.4375,0,0,0,0,0,0,74,2384,80,100275,-1,501,4,0,1423860.0,0.0,1423860.0,1423860.0,19285080.0,0.0,19285080.0,19285080.0,Benign
172.30.1.43-213.230.210.231-59746-443-6,172.30.1.43,59746,213.230.210.231,443,6,04/08/2024 04:50:22 AM,214177,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.338070847943523,214177.0,0.0,214177.0,214177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,4.669035423971762,4.669035423971762,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,249,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-74.125.203.94-43222-443-6,172.30.1.43,43222,74.125.203.94,443,6,04/08/2024 04:49:22 AM,61004597,12,11,1837.0,6725.0,1400.0,0.0,153.08333333333334,406.3172648275848,1400.0,0.0,611.3636363636364,685.330033301806,140.35007886372892,0.3770207677955811,2772936.227272728,10059887.201216444,45496025.0,4.0,60790648.0,5526422.545454545,14001466.63190671,45496025.0,4.0,46023577.0,4602357.700000001,14407719.79938314,45606953.0,134.0,0,0,0,0,384,368,0.1967064875455205,0.1803142802500605,0.0,1400.0,356.74999999999994,584.2477325959239,341345.4130434783,0,1,0,0,0,0,0,0,0.0,372.2608695652174,153.08333333333334,611.3636363636364,0,0,0,0,0,0,12,1837,11,6725,-1,278,3,0,460405.0,0.0,460405.0,460405.0,45496025.0,0.0,45496025.0,45496025.0,Benign
172.30.1.43-20.204.6.105-40382-443-6,172.30.1.43,40382,20.204.6.105,443,6,04/08/2024 04:50:03 AM,21058620,18,18,2705.0,14870.0,1440.0,0.0,150.27777777777774,366.93448775040696,1460.0,0.0,826.1111111111111,690.4567021300755,834.575105111351,1.7095137288198372,601674.8571428572,3194407.3454860607,18948196.0,8.0,20903407.0,1229612.1764705882,4569118.27279374,18948428.0,8.0,21058388.0,1238728.705882353,4565799.7326585455,18948238.0,1467.0,0,0,0,0,404,392,0.8547568644099186,0.8547568644099186,0.0,1460.0,474.9999999999999,639.7908078253217,409332.27777777775,0,1,0,0,0,0,0,0,1.0,488.19444444444446,150.27777777777777,826.1111111111111,0,0,0,0,0,0,18,2705,18,14870,-1,2049,6,0,2110192.0,0.0,2110192.0,2110192.0,18948196.0,0.0,18948196.0,18948196.0,Benign
172.30.1.43-20.204.244.192-40976-443-6,172.30.1.43,40976,20.204.244.192,443,6,04/08/2024 04:50:03 AM,23077932,30,34,3374.0,22652.0,1428.0,0.0,112.46666666666664,280.2525626119674,1448.0,0.0,666.235294117647,660.9143372183871,1127.7440283644132,2.773212088500824,366316.38095238095,2383828.6197919394,18895487.0,5.0,22961295.0,791768.7931034483,3497991.2649621028,18895517.0,12.0,23077778.0,699326.6060606061,3294923.596630428,18895500.0,28.0,0,0,0,0,984,1116,1.2999431664847612,1.4732689220160629,0.0,1448.0,400.4,582.8616581145136,339727.7125000001,0,1,0,0,0,0,0,0,1.0,406.65625,112.46666666666668,666.2352941176471,0,0,0,0,0,0,30,3374,34,22652,-1,330,10,0,4182291.0,0.0,4182291.0,4182291.0,18895487.0,0.0,18895487.0,18895487.0,Benign
172.30.1.43-20.204.244.192-40976-443-6,20.204.244.192,443,172.30.1.43,40976,6,04/08/2024 04:50:26 AM,38,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,631578.947368421,78947.36842105263,19.0,1.4142135623730951,20.0,18.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,0,1,0,0,32,52,26315.78947368421,52631.57894736842,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-172.30.1.97-5900-64091-6,172.30.1.43,5900,172.30.1.97,64091,6,04/08/2024 04:48:29 AM,119985207,8746,4867,7749362.0,102918.0,1460.0,0.0,886.0464212211323,677.6721844753182,536.0,0.0,21.14608588452853,43.91828887848429,65443.73424300547,113.45565291227942,8814.664046429614,39497.93469545506,1696014.0,0.0,119982546.0,13720.131046312245,50103.184703533545,1696014.0,0.0,119985207.0,24657.872379778,91530.1377264291,3950387.0,1.0,0,1,0,0,176892,99712,72.89231913397457,40.56333377830485,0.0,1460.0,576.7814014984602,683.7809627458607,467556.4050136561,0,0,0,1,1,0,0,0,0.0,576.8237713949901,886.0464212211297,21.146085884528457,0,0,0,0,0,0,8746,7749362,4867,102918,-1,1026,6835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,04/08/2024 04:48:30 AM,114380909,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3409659910990915,3010023.921052631,4139834.366008676,18240906.0,11.0,113359394.0,3063767.405405405,4183477.488413693,18240906.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.332223273378602,0.0087427177204895,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,38,0,1,0,-1,-1,0,0,4036647.857142857,3657516.795265354,9002874.0,11.0,9640069.874999998,4691553.896163447,18240906.0,5247595.0,Benign
142.250.206.202-172.30.1.43-443-54020-6,172.30.1.43,54020,142.250.206.202,443,6,04/08/2024 04:49:27 AM,65292989,13,13,1915.0,6766.0,1400.0,0.0,147.30769230769232,395.5863547982465,1400.0,0.0,520.4615384615383,667.4649323353519,132.95455044951302,0.3982050814062134,2611719.56,9534594.787575252,45048013.0,2.0,64599776.0,5383314.666666667,13502492.56520211,45048013.0,2.0,47351258.0,3945938.1666666665,12969719.489712762,45123108.0,876.0,0,0,0,0,416,440,0.1991025407031067,0.1991025407031067,0.0,1400.0,321.5185185185185,562.836591285631,316785.02849002846,0,1,0,0,0,0,0,0,1.0,333.88461538461536,147.30769230769232,520.4615384615385,0,0,0,0,0,0,13,1915,13,6766,-1,278,3,0,2268331.0,0.0,2268331.0,2268331.0,45048013.0,0.0,45048013.0,45048013.0,Benign
142.250.206.202-172.30.1.43-443-33484-6,172.30.1.43,33484,142.250.206.202,443,6,04/08/2024 04:49:27 AM,65042684,13,12,1851.0,6765.0,1400.0,0.0,142.38461538461536,392.00883035580085,1400.0,0.0,563.75,677.7943003864548,132.46685822497733,0.3843629823148135,2710111.833333333,9735884.098472126,45092015.0,6.0,64226367.0,5352197.25,13528105.97923433,45092015.0,7.0,47095622.0,4281420.181818183,13561779.799552696,45164804.0,885.0,0,0,0,0,416,408,0.199868750803703,0.1844942315111104,0.0,1400.0,331.3846153846153,569.8989438083265,324784.80615384615,0,1,0,0,0,0,0,0,0.0,344.64,142.3846153846154,563.75,0,0,0,0,0,0,13,1851,12,6765,-1,278,3,0,1973920.0,0.0,1973920.0,1973920.0,45092015.0,0.0,45092015.0,45092015.0,Benign
172.30.1.43-20.204.245.84-34966-443-6,172.30.1.43,34966,20.204.245.84,443,6,04/08/2024 04:50:06 AM,31312093,11,13,1853.0,4787.0,1428.0,0.0,168.45454545454547,430.4024543694805,1448.0,0.0,368.2307692307692,574.8801547346128,212.05864456266144,0.7664770285397402,1361395.3478260871,6228053.212633913,29922980.0,8.0,30772041.0,3077204.1,9434033.078083595,29923004.0,8.0,31312093.0,2609341.083333333,8617532.571218235,29966516.0,1034.0,0,0,0,0,352,432,0.3513019714140475,0.4151750571256926,0.0,1448.0,265.6000000000001,505.37082094900046,255399.66666666663,0,1,0,0,0,0,0,0,1.0,276.6666666666667,168.45454545454547,368.2307692307692,0,0,0,0,0,0,11,1853,13,4787,-1,330,3,0,1385585.0,0.0,1385585.0,1385585.0,29922980.0,0.0,29922980.0,29922980.0,Benign
172.30.1.43-20.204.245.84-34962-443-6,172.30.1.43,34962,20.204.245.84,443,6,04/08/2024 04:50:06 AM,32001694,16,19,2683.0,12219.0,1428.0,0.0,167.6875,381.73581069460414,1448.0,0.0,643.1052631578948,668.1556617316758,465.66284897293247,1.0936921026743147,941226.2941176472,5187114.428063417,30285368.0,3.0,31326541.0,2088436.066666667,7826222.499787178,30373435.0,3.0,32001464.0,1777859.1111111112,7117253.326240703,30285368.0,791.0,0,0,0,0,512,624,0.4999735326511152,0.5937185700231994,0.0,1448.0,413.9444444444444,594.2827102335551,353171.9396825396,0,1,0,0,0,0,0,0,1.0,425.7714285714285,167.6875,643.1052631578947,0,0,0,0,0,0,16,2683,19,12219,-1,330,6,0,1716096.0,0.0,1716096.0,1716096.0,30285368.0,0.0,30285368.0,30285368.0,Benign
172.30.1.43-20.204.245.84-34962-443-6,20.204.245.84,443,172.30.1.43,34962,6,04/08/2024 04:50:38 AM,919,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,26115.34276387377,3264.4178454842217,459.5,576.2920266670362,867.0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,52.0,52.0,0,1,0,0,32,52,1088.139281828074,2176.278563656148,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.244.192-59536-443-6,172.30.1.43,59536,20.204.244.192,443,6,04/08/2024 04:50:32 AM,21436736,18,24,3207.0,11515.0,1428.0,0.0,178.16666666666663,362.1363490373725,1448.0,0.0,479.7916666666667,636.3652204831591,686.7650000447829,1.9592534982937704,522847.2195121952,3143164.604399367,20151383.0,9.0,21313127.0,1253713.3529411764,4915071.523764837,20320805.0,9.0,21436188.0,932008.1739130436,4191587.902432255,20151383.0,24.0,0,0,0,0,576,784,0.8396800706973301,1.11957342759644,0.0,1448.0,342.37209302325584,547.7073872605706,299983.3820598006,0,1,0,0,0,0,0,0,1.0,350.5238095238095,178.16666666666666,479.7916666666667,0,0,0,0,0,0,18,3207,24,11515,-1,330,9,0,1284805.0,0.0,1284805.0,1284805.0,20151383.0,0.0,20151383.0,20151383.0,Benign
172.30.1.43-20.204.244.192-59536-443-6,20.204.244.192,443,172.30.1.43,59536,6,04/08/2024 04:50:53 AM,98,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,244897.9591836735,30612.244897959183,49.0,22.62741699796952,65.0,33.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,65.0,65.0,0,1,0,0,32,52,10204.081632653062,20408.163265306124,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.244.192-59536-443-6,172.30.1.43,59536,20.204.244.192,443,6,04/08/2024 04:50:53 AM,246411,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.116520772205787,246411.0,0.0,246411.0,246411.0,0.0,0.0,0.0,0.0,0.0,246411.0,246411.0,0.0,246411.0,246411.0,0,0,0,0,0,52,0.0,8.116520772205787,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,330,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.6.105-41122-443-6,172.30.1.43,41122,20.204.6.105,443,6,04/08/2024 04:50:33 AM,21363590,17,14,2978.0,7772.0,1440.0,0.0,175.17647058823525,392.0365472908932,1460.0,0.0,555.1428571428571,675.8038924857574,503.19258139666607,1.451066978911316,712119.6666666665,3679388.9324078346,20184638.0,25.0,21228276.0,1326767.2499999998,5030862.18457908,20184674.0,25.0,21363152.0,1643319.3846153845,5573443.712248971,20184683.0,1132.0,0,0,0,0,340,312,0.7957464077900765,0.6553205711212395,0.0,1460.0,335.9375,557.102002445721,310362.6411290321,0,1,0,0,0,0,0,0,0.0,346.7741935483871,175.1764705882353,555.1428571428571,0,0,0,0,0,0,17,2978,14,7772,-1,2049,6,0,1178514.0,0.0,1178514.0,1178514.0,20184638.0,0.0,20184638.0,20184638.0,Benign
172.30.1.43-20.204.6.105-41122-443-6,20.204.6.105,443,172.30.1.43,41122,6,04/08/2024 04:50:54 AM,285896,1,2,63.0,24.0,63.0,63.0,63.0,0.0,24.0,0.0,12.0,16.97056274847714,304.3064610907463,10.493326244508491,142948.0,202089.7038495529,285847.0,49.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,49.0,0,1,0,0,20,40,3.4977754148361644,6.995550829672329,0.0,63.0,27.75,26.08160271148996,680.25,1,0,0,1,1,0,0,0,2.0,37.0,63.0,12.0,0,0,0,0,0,0,1,63,2,24,-1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.6.105-41122-443-6,172.30.1.43,41122,20.204.6.105,443,6,04/08/2024 04:50:54 AM,523490,1,3,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,8.0,13.856406460551018,45.846147968442565,7.641024661407094,174496.6666666667,190602.04112320868,377919.0,28.0,0.0,0.0,0.0,0.0,0.0,523490.0,261745.0,164334.4443748784,377947.0,145543.0,0,0,0,0,20,60,1.9102561653517736,5.730768496055321,0.0,24.0,4.8,10.73312629199899,115.2,0,0,1,0,0,0,0,0,3.0,6.0,0.0,8.0,0,0,0,0,0,0,1,0,3,24,-1,2049,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-85.175.47.222-39456-8080-6,172.30.1.43,39456,85.175.47.222,8080,6,04/08/2024 04:50:52 AM,4494235,28,22,2873.0,4631.0,1448.0,0.0,102.60714285714286,291.765804013312,1448.0,0.0,210.5,412.4944732674493,1669.6946198852531,11.125363938467835,91719.08163265306,176160.9414823602,626615.0,4.0,3998809.0,148104.03703703702,206221.11083970068,626656.0,13.0,4494165.0,214007.8571428571,236829.0238641129,642097.0,70.0,0,0,0,0,908,720,6.230203805541989,4.895160132925849,0.0,1448.0,147.1372549019608,347.4800724995805,120742.40078431374,0,1,0,0,0,0,0,0,0.0,150.08,102.60714285714286,210.5,0,0,0,0,0,0,28,2873,22,4631,-1,4096,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-95.154.113.133-49872-8080-6,172.30.1.43,49872,95.154.113.133,8080,6,04/08/2024 04:50:52 AM,4496061,24,21,2783.0,4324.0,1448.0,0.0,115.95833333333336,310.30496628550645,1448.0,0.0,205.9047619047619,422.0416928174165,1580.7169876031485,10.008761002130532,102183.20454545456,186752.07343060905,647510.0,6.0,3998488.0,173847.30434782605,222831.263775048,649649.0,13.0,4495958.0,224797.9,240027.86484904093,651082.0,1031.0,0,0,0,0,768,688,5.33800586780295,4.670755134327582,0.0,1448.0,154.49999999999997,361.8485717657165,130934.38888888886,0,1,0,0,0,0,0,0,0.0,157.93333333333334,115.95833333333331,205.9047619047619,0,0,0,0,0,0,24,2783,21,4324,-1,362,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-109.126.0.98-50686-8080-6,172.30.1.43,50686,109.126.0.98,8080,6,04/08/2024 04:50:52 AM,4503680,25,24,2790.0,5527.0,1448.0,0.0,111.6,303.6955712551634,1448.0,0.0,230.2916666666667,445.812933977301,1846.7120221685373,10.879991473639334,93826.66666666666,161281.61746649846,556817.0,9.0,3884619.0,161859.125,191669.54247016617,556856.0,29.0,4503680.0,195812.17391304343,211635.68489433828,559371.0,20.0,0,0,0,0,812,784,5.551016057979252,5.328975415660082,0.0,1448.0,166.33999999999995,377.5731100984122,142561.45346938772,0,1,0,0,0,0,0,0,0.0,169.73469387755102,111.6,230.29166666666663,0,0,0,0,0,0,25,2790,24,5527,-1,37,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-109.126.0.98-50686-8080-6,172.30.1.43,50686,109.126.0.98,8080,6,04/08/2024 04:50:56 AM,74,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27027.027027027027,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13513.513513513511,13513.513513513511,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,249,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
150.65.114.48-172.30.1.43-8080-42662-6,172.30.1.43,42662,150.65.114.48,8080,6,04/08/2024 04:50:52 AM,4546194,25,21,2787.0,4324.0,1448.0,0.0,111.48000000000002,304.54352726662904,1448.0,0.0,205.9047619047619,422.0416928174165,1564.1655415497007,10.118353946180036,101026.53333333334,198120.50914309244,813043.0,2.0,4015273.0,167303.0416666667,237071.0051749272,835735.0,2.0,4546103.0,227305.15,255792.5699787716,813637.0,804.0,0,0,0,0,800,688,5.499105405532628,4.619248540647408,0.0,1448.0,151.2978723404256,358.54336435891463,128553.3441258094,0,1,0,0,0,0,0,0,0.0,154.58695652173913,111.48,205.9047619047619,0,0,0,0,0,0,25,2787,21,4324,-1,501,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-45.116.13.2-36392-8080-6,172.30.1.43,36392,45.116.13.2,8080,6,04/08/2024 04:50:52 AM,4939870,29,24,3064.0,4525.0,1448.0,0.0,105.65517241379312,286.50695277802214,1448.0,0.0,188.5416666666667,397.2007464381386,1536.2752461097157,10.729027282094467,94997.5,198805.17016864603,860293.0,12.0,4543397.0,162264.17857142858,243426.01539505817,860318.0,12.0,4939870.0,214776.9565217391,273037.35260441067,938970.0,138.0,0,0,0,0,952,796,5.87059983359886,4.8584274484956085,0.0,1448.0,140.53703703703704,337.5111857245155,113913.80048916837,0,1,0,0,0,0,0,0,0.0,143.18867924528303,105.65517241379312,188.54166666666663,0,0,0,0,0,0,29,3064,24,4525,-1,11,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-109.126.2.168-35902-8080-6,172.30.1.43,35902,109.126.2.168,8080,6,04/08/2024 04:50:53 AM,3559385,26,27,2799.0,5366.0,1448.0,0.0,107.65384615384616,298.6694416652219,1448.0,0.0,198.7407407407408,427.5181141094934,2293.9356096629053,14.890212775521617,68449.71153846152,136684.4377511446,501002.0,18.0,3071986.0,122879.44,163622.89381483267,514119.0,18.0,3559385.0,136899.4230769231,182899.02562915377,505423.0,307.0,0,0,0,0,832,880,7.304632682331358,7.585580093190257,0.0,1448.0,151.20370370370375,366.4037045432331,134251.6747030049,0,1,0,0,0,0,0,0,1.0,154.0566037735849,107.65384615384616,198.7407407407408,0,0,0,0,0,0,26,2799,27,5366,-1,501,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-84.22.205.9-59308-8080-6,172.30.1.43,59308,84.22.205.9,8080,6,04/08/2024 04:50:52 AM,5150826,24,20,2868.0,4340.0,1448.0,0.0,119.5,313.5785041434913,1448.0,0.0,217.0,430.4998318967823,1399.387205081282,8.542319231905717,119786.65116279072,226285.99252998445,724740.0,4.0,4463101.0,194047.86956521732,258175.26393928324,731504.0,6.0,5150757.0,271092.47368421056,281027.47575585486,725348.0,4.0,0,0,0,0,768,656,4.659446853766755,3.882872378138962,0.0,1448.0,160.1777777777778,366.5825151368249,134382.74040404044,0,1,0,0,0,0,0,0,0.0,163.8181818181818,119.5,217.0,0,0,0,0,0,0,24,2868,20,4340,-1,278,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-109.248.229.1-41392-8080-6,172.30.1.43,41392,109.248.229.1,8080,6,04/08/2024 04:50:52 AM,4830659,25,24,2731.0,4237.0,1448.0,0.0,109.23999999999997,302.1463883616681,1448.0,0.0,176.54166666666669,398.77355230066695,1442.4532967448126,10.14354356206886,100638.7291666667,208103.0014956014,748691.0,4.0,4169551.0,173731.29166666663,247484.6893371437,754187.0,4.0,4830562.0,210024.43478260867,265581.31003531686,749489.0,425.0,0,0,0,0,800,796,5.175277327586153,4.968266234482708,0.0,1448.0,139.35999999999996,347.69701565282026,120893.21469387753,0,1,0,0,0,0,0,0,0.0,142.20408163265307,109.24,176.54166666666666,0,0,0,0,0,0,25,2731,24,4237,-1,501,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
150.65.114.48-172.30.1.43-8080-42662-6,150.65.114.48,8080,172.30.1.43,42662,6,04/08/2024 04:50:57 AM,1039434,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8861861359162777,519717.0,734975.2736466718,1039423.0,11.0,0.0,0.0,0.0,0.0,0.0,1039434.0,519717.0,734975.2736466718,1039423.0,11.0,0,0,0,0,0,96,0.0,2.8861861359162777,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,249,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-212.188.4.229-55090-8080-6,172.30.1.43,55090,212.188.4.229,8080,6,04/08/2024 04:50:52 AM,6275855,24,20,2882.0,4325.0,1448.0,0.0,120.08333333333336,313.11352527501094,1448.0,0.0,216.25000000000003,430.3037941538024,1148.369425361166,7.010996907991022,145950.11627906977,262884.54520833073,898641.0,13.0,5376302.0,233752.26086956525,286404.1037039698,877390.0,13.0,6275855.0,330308.15789473685,345769.0546402425,898641.0,955.0,0,0,0,0,768,656,3.8241801316314654,3.186816776359556,0.0,1448.0,160.15555555555557,366.1876043999327,134093.36161616162,0,1,0,0,0,0,0,0,0.0,163.79545454545453,120.08333333333331,216.25,0,0,0,0,0,0,24,2882,20,4325,-1,36,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
