Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.30.1.43-20.204.245.84-40520-443-6,172.30.1.43,40520,20.204.245.84,443,6,04/08/2024 03:34:37 AM,247065,8,6,1853.0,4056.0,1428.0,0.0,231.625,497.91104698960606,1448.0,0.0,676.0,747.9508005209968,23916.78303280513,56.66525003541578,19005.0,43857.705267527774,119790.0,1.0,127264.0,18180.571428571428,43974.09575669576,117787.0,4.0,242587.0,48517.40000000001,65473.75102512457,120677.0,5.0,0,0,0,0,256,208,32.38014287738044,24.28510715803533,0.0,1448.0,393.9333333333334,619.6695509551461,383990.3523809524,0,1,0,0,0,0,0,0,0.0,422.07142857142856,231.625,676.0,0,0,0,0,0,0,8,1853,6,4056,-1,330,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.245.84-40500-443-6,172.30.1.43,40500,20.204.245.84,443,6,04/08/2024 03:34:37 AM,247502,4,3,1773.0,0.0,1428.0,0.0,443.25,676.3447715477662,0.0,0.0,0.0,0.0,7163.578476133526,28.282599736567786,41250.333333333336,59972.907192053535,119987.0,6.0,127509.0,42503.0,68874.21236573235,121968.0,6.0,242766.0,121383.0,1974.2421330728407,122779.0,119987.0,0,0,0,0,128,112,16.161485563753022,12.121114172814766,0.0,1428.0,221.625,502.17638833382046,252181.12500000003,0,1,0,0,0,0,0,0,0.0,253.28571428571428,443.25,0.0,0,0,0,0,0,0,4,1773,3,0,-1,330,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.245.84-40506-443-6,172.30.1.43,40506,20.204.245.84,443,6,04/08/2024 03:34:37 AM,247536,4,3,1741.0,0.0,1428.0,0.0,435.25,678.0813004352797,0.0,0.0,0.0,0.0,7033.320405920755,28.278715015189707,41256.00000000001,59553.59396039839,119931.0,5.0,127600.0,42533.333333333336,68452.89955387817,121498.0,12.0,242213.0,121106.5,1662.4080425695731,122282.0,119931.0,0,0,0,0,128,112,16.159265722965547,12.11944929222416,0.0,1428.0,217.625,501.1797332295072,251181.125,0,1,0,0,0,0,0,0,0.0,248.7142857142857,435.25,0.0,0,0,0,0,0,0,4,1741,3,0,-1,330,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.245.84-40510-443-6,172.30.1.43,40510,20.204.245.84,443,6,04/08/2024 03:34:37 AM,247593,4,2,1805.0,0.0,1428.0,0.0,451.25,674.9831479377837,0.0,0.0,0.0,0.0,7290.189948827309,24.233318389453657,49518.6,64851.68158421183,121022.0,7.0,127612.0,42537.333333333336,68049.19632393416,121022.0,7.0,119974.0,119974.0,0.0,119974.0,119974.0,0,0,0,0,128,80,16.155545592969105,8.077772796484552,0.0,1428.0,257.8571428571429,534.7711125866307,285980.1428571429,0,1,0,0,0,0,0,0,0.0,300.8333333333333,451.25,0.0,0,0,0,0,0,0,4,1805,2,0,-1,43440,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.245.84-40524-443-6,172.30.1.43,40524,20.204.245.84,443,6,04/08/2024 03:34:37 AM,247188,4,2,1805.0,0.0,1428.0,0.0,451.25,674.9831479377837,0.0,0.0,0.0,0.0,7302.1344078191505,24.27302296227972,49437.6,62417.25112338736,121897.0,20.0,125256.0,41752.0,62110.651558327736,113131.0,20.0,121897.0,121897.0,0.0,121897.0,121897.0,0,0,0,0,128,80,16.182015308186482,8.091007654093241,0.0,1428.0,257.8571428571429,534.7711125866307,285980.1428571429,0,1,0,0,0,0,0,0,0.0,300.8333333333333,451.25,0.0,0,0,0,0,0,0,4,1805,2,0,-1,43440,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.245.84-40520-443-6,20.204.245.84,443,172.30.1.43,40520,6,04/08/2024 03:34:37 AM,49,3,3,606.0,0.0,303.0,0.0,202.0,174.9371315644566,0.0,0.0,0.0,0.0,12367346.938775511,122448.97959183676,9.8,6.610597552415364,21.0,4.0,40.0,20.0,14.142135623730953,30.0,10.0,45.0,22.5,10.606601717798211,30.0,15.0,0,0,0,0,96,72,61224.48979591837,61224.48979591837,0.0,303.0,86.57142857142857,147.84886105170278,21859.28571428572,0,0,0,0,1,0,0,0,1.0,101.0,202.0,0.0,0,0,0,0,0,0,3,606,3,0,-1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.245.84-40510-443-6,20.204.245.84,443,172.30.1.43,40510,6,04/08/2024 03:34:37 AM,118511,5,4,4056.0,0.0,1448.0,0.0,811.2,749.7967724657128,0.0,0.0,0.0,0.0,34224.67112757466,75.94231759077216,14813.875,41765.94804874797,118179.0,1.0,118208.0,29552.0,59086.66667418857,118182.0,8.0,332.0,110.66666666666666,179.58099379759912,318.0,4.0,0,0,0,0,160,92,42.19017643931787,33.752141151454296,0.0,1448.0,405.6000000000001,657.7651049830276,432654.93333333335,0,0,0,0,1,0,0,0,0.0,450.6666666666667,811.2,0.0,0,0,0,0,0,0,5,4056,4,0,-1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.245.84-40524-443-6,20.204.245.84,443,172.30.1.43,40524,6,04/08/2024 03:34:37 AM,114403,4,4,4056.0,0.0,1448.0,0.0,1014.0,689.4983683809556,0.0,0.0,0.0,0.0,35453.615726860306,69.92823614765346,16343.285714285714,40872.65553200691,108984.0,22.0,113111.0,37703.66666666666,61799.400032147016,109036.0,323.0,5419.0,1806.3333333333333,1796.74604029989,3782.0,270.0,0,0,0,0,128,92,34.96411807382673,34.96411807382673,0.0,1448.0,450.6666666666667,681.0932388447267,463888.0,0,0,0,0,1,0,0,0,1.0,507.0,1014.0,0.0,0,0,0,0,0,0,4,4056,4,0,-1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.244.192-36694-443-6,172.30.1.43,36694,20.204.244.192,443,6,04/08/2024 03:34:35 AM,30246805,8,13,1836.0,4755.0,1428.0,0.0,229.5,497.394066252159,1448.0,0.0,365.7692307692308,575.2140404299014,217.9073128550272,0.6942882066386847,1512340.25,6677248.868773851,29880220.0,4.0,245276.0,35039.42857142857,58964.34255790286,122266.0,5.0,30246805.0,2520567.083333333,8616230.460996233,29880246.0,5.0,0,0,0,0,256,432,0.2644907453861655,0.4297974612525191,0.0,1448.0,299.59090909090907,529.5214064732604,280392.9199134199,0,1,0,0,0,0,0,0,1.0,313.85714285714283,229.5,365.7692307692308,0,0,0,0,0,0,8,1836,13,4755,-1,330,3,0,366497.0,0.0,366497.0,366497.0,29880220.0,0.0,29880220.0,29880220.0,Benign
172.30.1.43-20.204.6.105-38676-443-6,172.30.1.43,38676,20.204.6.105,443,6,04/08/2024 03:34:36 AM,36071079,26,25,3142.0,19494.0,1440.0,0.0,120.84615384615384,312.75123562444224,1460.0,0.0,779.76,676.0635621004876,627.5387548013189,1.413875088128082,721421.58,3391170.573919332,19716810.0,1.0,35954672.0,1438186.88,4762351.265340125,19879488.0,2.0,36070909.0,1502954.541666667,4839732.628252452,19716810.0,5.0,0,0,0,0,520,532,0.7207990645358848,0.693076023592197,0.0,1460.0,435.3076923076922,612.6371007330278,375324.21719457005,0,1,0,0,0,0,0,0,0.0,443.84313725490193,120.84615384615384,779.76,0,0,0,0,0,0,26,3142,25,19494,-1,2047,9,0,1105677.5,45480.40105913755,1137837.0,1073518.0,16929777.0,3941459.8673813744,19716810.0,14142744.0,Benign
172.30.1.43-20.204.244.192-36704-443-6,172.30.1.43,36704,20.204.244.192,443,6,04/08/2024 03:34:35 AM,37274161,622,729,16681.0,928350.0,1428.0,0.0,26.818327974276546,93.00742330996272,1448.0,0.0,1273.456790123456,425.7654433599124,25353.514999304745,36.244947270577065,27610.489629629625,618334.6264493383,20000115.0,-1.0,37155000.0,59830.91787439614,911193.1985308308,20000353.0,1.0,37273923.0,51200.44368131869,844364.5576306335,20000211.0,1.0,0,0,0,0,19904,23344,16.687162992079152,19.55778427849792,0.0,1448.0,698.9874260355024,698.648982169082,488110.4002858944,0,1,0,0,0,0,0,0,1.0,699.5048112509253,26.818327974276528,1273.4567901234568,0,0,0,0,0,0,622,16681,729,928350,-1,330,91,0,3337101.5,2221693.444042292,4908076.0,1766127.0,15299860.0,6647164.367611952,20000115.0,10599605.0,Benign
172.30.1.43-20.204.244.192-60686-443-6,172.30.1.43,60686,20.204.244.192,443,6,04/08/2024 03:35:20 AM,242445,4,2,1830.0,0.0,1428.0,0.0,457.5,674.1817262430064,0.0,0.0,0.0,0.0,7548.103693621234,24.74788096269257,48489.0,66228.2037843395,124259.0,3.0,118178.0,39392.66666666666,67841.61630100902,117729.0,3.0,124259.0,124259.0,0.0,124259.0,124259.0,0,0,0,0,128,80,16.498587308461712,8.249293654230856,0.0,1428.0,261.42857142857144,535.7819385853593,287062.28571428574,0,1,0,0,0,0,0,0,0.0,305.0,457.5,0.0,0,0,0,0,0,0,4,1830,2,0,-1,43440,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.244.192-60712-443-6,172.30.1.43,60712,20.204.244.192,443,6,04/08/2024 03:35:20 AM,239194,5,4,1830.0,1448.0,1428.0,0.0,366.0,618.6695402232116,1448.0,0.0,362.0,724.0,13704.357132704,37.62636186526418,29899.25,54313.40174197999,118817.0,3.0,120370.0,30092.5,59153.71481995024,118821.0,3.0,238619.0,79539.66666666666,67288.65468512008,118817.0,1843.0,0,0,0,0,160,144,20.90353436959121,16.72282749567297,0.0,1448.0,327.8,598.4204764767551,358107.06666666665,0,1,0,0,0,0,0,0,0.0,364.22222222222223,366.0,362.0,0,0,0,0,0,0,5,1830,4,1448,-1,330,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.244.192-60712-443-6,20.204.244.192,443,172.30.1.43,60712,6,04/08/2024 03:35:20 AM,113868,2,3,1160.0,1448.0,1160.0,0.0,580.0,820.2438661763952,1448.0,0.0,482.6666666666666,836.0031897865781,22903.71307127552,43.91049285137176,28467.0,56914.00043925923,113838.0,5.0,113843.0,113843.0,0.0,113843.0,113843.0,30.0,15.0,7.071067811865476,20.0,10.0,0,1,0,0,64,72,17.564197140548707,26.34629571082306,0.0,1448.0,676.0,747.9508005209968,559430.4,0,0,0,1,1,0,0,0,1.0,811.2,580.0,482.6666666666667,0,0,0,0,0,0,2,1160,3,1448,-1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.244.192-60686-443-6,20.204.244.192,443,172.30.1.43,60686,6,04/08/2024 03:35:20 AM,117578,5,4,4056.0,0.0,1448.0,0.0,811.2,749.7967724657128,0.0,0.0,0.0,0.0,34496.24929833812,76.54493187501063,14697.25,38731.84537210397,110503.0,2.0,114543.0,28635.75,54591.14051061765,110505.0,12.0,7075.0,2358.333333333333,2187.614758894567,4330.0,5.0,0,0,0,0,160,92,42.52496215278369,34.019969722226946,0.0,1448.0,405.6000000000001,657.7651049830276,432654.93333333335,0,0,0,0,1,0,0,0,0.0,450.6666666666667,811.2,0.0,0,0,0,0,0,0,5,4056,4,0,-1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.245.84-40522-443-6,172.30.1.43,40522,20.204.245.84,443,6,04/08/2024 03:34:37 AM,45204970,55,86,4377.0,80201.0,1428.0,0.0,79.58181818181819,221.0151403318159,1448.0,0.0,932.5697674418604,636.0071501761904,1870.98896426654,3.119126060696423,322892.64285714296,2785146.902718819,29718493.0,0.0,45085368.0,834914.2222222222,4461954.955276467,29718538.0,1.0,45204970.0,531823.1764705882,3576770.27039563,29759273.0,1.0,0,0,0,0,1760,2804,1.2166803782858389,1.9024456824105844,0.0,1448.0,595.6197183098593,661.9643101989902,438196.747977225,0,1,0,0,0,0,0,0,1.0,599.8439716312057,79.58181818181818,932.5697674418604,0,0,0,0,0,0,55,4377,86,80201,-1,330,20,0,505578.5,144488.07834731558,607747.0,403410.0,22096840.0,10778645.040301587,29718493.0,14475187.0,Benign
172.30.1.43-96.17.212.80-47274-443-6,172.30.1.43,47274,96.17.212.80,443,6,04/08/2024 03:35:20 AM,10973273,10,11,1940.0,4249.0,1448.0,0.0,194.0,455.8479278589882,1448.0,0.0,386.27272727272737,604.8223029798241,564.0067462096313,1.9137407772503243,548663.6499999999,2350150.8721479154,10531305.0,2.0,10843565.0,1204840.5555555555,3498075.1031982973,10531311.0,5.0,10973273.0,1097327.3,3330733.1718168147,10575145.0,8.0,0,0,0,0,320,368,0.911305132023964,1.0024356452263603,0.0,1448.0,281.31818181818176,525.7570855319146,276420.512987013,0,1,0,0,0,0,0,0,1.0,294.7142857142857,194.0,386.27272727272725,0,0,0,0,0,0,10,1940,11,4249,-1,501,3,0,441942.0,0.0,441942.0,441942.0,10531305.0,0.0,10531305.0,10531305.0,Benign
172.30.1.43-96.17.212.80-47274-443-6,172.30.1.43,47274,96.17.212.80,443,6,04/08/2024 03:35:31 AM,125857,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.891050954654888,125857.0,0.0,125857.0,125857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,7.945525477327443,7.945525477327443,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,249,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-96.17.212.80-47274-443-6,96.17.212.80,443,172.30.1.43,47274,6,04/08/2024 03:35:31 AM,159997,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75035156909192,79998.5,113122.23574744268,159988.0,9.0,0.0,0.0,0.0,0.0,0.0,159997.0,79998.5,113122.23574744268,159988.0,9.0,0,0,0,0,0,108,0.0,18.75035156909192,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,249,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-96.17.212.80-47274-443-6,96.17.212.80,443,172.30.1.43,47274,6,04/08/2024 03:35:32 AM,124502,0,3,0.0,77.0,0.0,0.0,0.0,0.0,77.0,0.0,25.666666666666664,44.45597072760118,618.4639604183066,24.095998457856098,62251.0,88023.48054922618,124493.0,9.0,0.0,0.0,0.0,0.0,0.0,124502.0,62251.0,88023.48054922618,124493.0,9.0,0,1,0,0,0,108,0.0,24.095998457856098,0.0,77.0,38.5,44.45597072760118,1976.3333333333333,1,0,0,1,1,0,0,0,0.0,51.333333333333336,0.0,25.666666666666668,0,0,0,0,0,0,0,0,3,77,-1,249,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
142.250.206.238-172.30.1.43-443-46620-6,172.30.1.43,46620,142.250.206.238,443,6,04/08/2024 03:34:40 AM,60181574,13,12,1799.0,8798.0,1400.0,0.0,138.3846153846154,389.6736964995068,1400.0,0.0,733.1666666666667,672.4070511410796,176.08379601371013,0.4154095404683168,2507565.583333333,9624385.915987186,45751991.0,1.0,60146821.0,5012235.083333333,13465904.289176656,45751991.0,5.0,46476408.0,4225128.0,13964618.869333891,46330006.0,3.0,0,0,0,0,416,400,0.2160129610435247,0.199396579424792,0.0,1400.0,407.5769230769232,605.8333878601887,367034.0938461538,0,1,0,0,0,0,0,0,0.0,423.88,138.3846153846154,733.1666666666666,0,0,0,0,0,0,13,1799,12,8798,-1,278,3,0,187015.0,0.0,187015.0,187015.0,45751991.0,0.0,45751991.0,45751991.0,Benign
142.250.206.238-172.30.1.43-443-46620-6,172.30.1.43,46620,142.250.206.238,443,6,04/08/2024 03:35:40 AM,240048,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.331666999933347,240048.0,0.0,240048.0,240048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,4.1658334999666735,4.1658334999666735,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,249,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
142.250.206.238-172.30.1.43-443-46620-6,172.30.1.43,46620,142.250.206.238,443,6,04/08/2024 03:35:41 AM,468142,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27220800526336,468142.0,0.0,468142.0,468142.0,0.0,0.0,0.0,0.0,0.0,468142.0,468142.0,0.0,468142.0,468142.0,0,0,0,0,0,64,0.0,4.27220800526336,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,278,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
142.250.206.238-172.30.1.43-443-46620-6,172.30.1.43,46620,142.250.206.238,443,6,04/08/2024 03:35:42 AM,195884,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.315186538972045,97942.0,58866.63953378008,139567.0,56317.0,0.0,0.0,0.0,0.0,0.0,195884.0,97942.0,58866.63953378008,139567.0,56317.0,0,0,0,0,0,108,0.0,15.315186538972045,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,278,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.244.192-60698-443-6,172.30.1.43,60698,20.204.244.192,443,6,04/08/2024 03:35:20 AM,21674902,18,24,3106.0,6532.0,1428.0,0.0,172.5555555555556,347.1562154254144,1448.0,0.0,272.1666666666667,452.3924485844474,444.661756717516,1.9377250240854609,528656.1463414634,3300470.2748097475,21145422.0,1.0,21554526.0,1267913.294117647,5122575.421878307,21145430.0,3.0,21674902.0,942387.0434782607,4413426.126499266,21187147.0,3.0,0,0,0,0,576,784,0.8304535817509118,1.1072714423345489,0.0,1448.0,224.13953488372087,405.5990620231563,164510.5991140642,0,1,0,0,0,0,0,0,1.0,229.47619047619048,172.55555555555554,272.1666666666667,0,0,0,0,0,0,18,3106,24,6532,-1,330,10,0,529455.0,0.0,529455.0,529455.0,21145422.0,0.0,21145422.0,21145422.0,Benign
142.250.206.238-172.30.1.43-443-46620-6,172.30.1.43,46620,142.250.206.238,443,6,04/08/2024 03:35:42 AM,221223,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.560976932778235,110611.5,23943.342717757685,127542.0,93681.0,0.0,0.0,0.0,0.0,0.0,221223.0,110611.5,23943.342717757685,127542.0,93681.0,0,0,0,0,0,108,0.0,13.560976932778235,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,278,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.244.192-60698-443-6,172.30.1.43,60698,20.204.244.192,443,6,04/08/2024 03:35:42 AM,225045,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88711146659557,225045.0,0.0,225045.0,225045.0,0.0,0.0,0.0,0.0,0.0,225045.0,225045.0,0.0,225045.0,225045.0,0,0,0,0,0,64,0.0,8.88711146659557,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,330,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.244.192-60698-443-6,172.30.1.43,60698,20.204.244.192,443,6,04/08/2024 03:35:42 AM,133489,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.982507922001064,133489.0,0.0,133489.0,133489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,44,7.491253961000532,7.491253961000532,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,249,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
142.250.206.238-172.30.1.43-443-46620-6,172.30.1.43,46620,142.250.206.238,443,6,04/08/2024 03:35:42 AM,297661,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.078579323458564,148830.5,31548.98325620019,171139.0,126522.0,0.0,0.0,0.0,0.0,0.0,297661.0,148830.5,31548.98325620019,171139.0,126522.0,0,0,0,0,0,108,0.0,10.078579323458564,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,278,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-23.246.56.148-57048-443-6,172.30.1.43,57048,23.246.56.148,443,6,04/08/2024 03:35:25 AM,32272494,44,43,24895.0,15508.0,1448.0,0.0,565.7954545454545,294.59207740854407,1448.0,0.0,360.6511627906976,297.08687872492874,1251.9329928452385,2.695794133542948,375261.558139535,3165510.163907321,29379954.0,3.0,31724373.0,737776.11627907,4472578.013111593,29379954.0,4.0,32234495.0,767487.9761904761,4530293.436212835,29419684.0,16.0,0,0,0,0,1408,1392,1.3633901365044796,1.332403997038469,0.0,1448.0,459.125,313.8032846175795,98472.5014367816,0,1,0,0,0,0,0,0,0.0,464.4022988505747,565.7954545454545,360.6511627906977,0,0,0,0,0,0,44,24895,43,15508,-1,2051,37,0,1289101.0,0.0,1289101.0,1289101.0,29379954.0,0.0,29379954.0,29379954.0,Benign
172.30.1.43-45.57.28.154-58300-443-6,172.30.1.43,58300,45.57.28.154,443,6,04/08/2024 03:35:27 AM,30453277,4374,18164,12711.0,26264509.0,1448.0,0.0,2.906035665294924,46.644978633373306,1448.0,0.0,1445.965040739922,48.69912231981777,862870.0287328684,740.0845564173603,1351.2569108577,36519.14829222541,4676449.0,-11.0,29727128.0,6797.879716441805,82025.84475988592,4676449.0,0.0,30396836.0,1673.558112646587,41453.17951246467,4790449.0,1.0,0,0,0,0,167612,581264,143.62986288799067,596.4546935293696,0.0,1448.0,1165.8556280225478,572.8011530132572,328101.16089331696,0,1,0,0,0,0,0,0,4.0,1165.9073564646376,2.9060356652949246,1445.9650407399251,0,0,0,0,0,0,4374,12711,18164,26264509,-1,2051,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-23.246.47.162-55852-443-6,172.30.1.43,55852,23.246.47.162,443,6,04/08/2024 03:35:27 AM,29960345,46,45,26281.0,16156.0,1448.0,0.0,571.3260869565217,288.4145206968475,1448.0,0.0,359.0222222222223,290.3218816236471,1416.4389629024631,3.0373482014309245,332892.7222222224,2895858.0268128724,27496560.0,1.0,29603021.0,657844.911111111,4091976.825959122,27496560.0,3.0,29916777.0,679926.7499999998,4142994.638868234,27534150.0,3.0,0,0,0,0,1472,1456,1.535362827096951,1.5019853743339735,0.0,1448.0,461.2717391304348,309.0617884544392,95519.1890826565,0,1,0,0,0,0,0,0,0.0,466.3406593406593,571.3260869565217,359.02222222222224,0,0,0,0,0,0,46,26281,45,16156,-1,2051,39,0,856617.0,0.0,856617.0,856617.0,27496560.0,0.0,27496560.0,27496560.0,Benign
172.30.1.43-23.246.46.170-58786-443-6,172.30.1.43,58786,23.246.46.170,443,6,04/08/2024 03:35:29 AM,28289055,73,56,31243.0,16721.0,1448.0,0.0,427.986301369863,350.03513685337856,327.0,0.0,298.5892857142857,84.22950827907681,1695.496721258451,4.560067488998837,221008.2421875,612853.6501317478,4727201.0,4.0,27871799.0,387108.3194444446,778629.0608506944,4727201.0,12.0,28251323.0,513660.418181818,1002808.097996408,5183630.0,6.0,0,0,0,0,2444,1820,2.580503307728024,1.979564181270813,0.0,1448.0,368.9538461538461,276.74407794027843,76587.28467501489,0,1,0,0,0,0,0,0,0.0,371.8139534883721,427.986301369863,298.5892857142857,0,0,0,0,0,0,73,31243,56,16721,-1,2051,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-23.246.58.224-40896-443-6,172.30.1.43,40896,23.246.58.224,443,6,04/08/2024 03:35:25 AM,32529296,4427,18162,12699.0,26264554.0,1448.0,0.0,2.868533995934039,46.4170359957839,1448.0,0.0,1446.1267481554962,46.591069162039176,807802.695760769,694.4201928009754,1440.1140428546128,32913.73161321697,3419947.0,-3.0,31928806.0,7213.919114324445,73608.05068725896,3419947.0,1.0,32460444.0,1787.3709597489046,40719.1106741518,3550619.0,1.0,0,0,0,0,183660,581200,136.0927085541599,558.3274842468155,0.0,1448.0,1163.2250110668442,574.846886410562,330448.9428159176,0,1,0,0,0,0,0,0,4.0,1163.2765062641108,2.868533995934041,1446.1267481554894,0,0,0,0,0,0,4427,12699,18162,26264554,-1,2051,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.30.1.43-20.204.244.192-42656-443-6,172.30.1.43,42656,20.204.244.192,443,6,04/08/2024 03:35:53 AM,31329674,0,4,0.0,63.0,0.0,0.0,0.0,0.0,39.0,0.0,15.75,19.189841062395487,2.0108731421846264,0.1276744852180715,10443224.666666668,18088188.78932024,31329666.0,1.0,0.0,0.0,0.0,0.0,0.0,31329674.0,10443224.666666668,18088188.78932024,31329666.0,1.0,0,0,0,0,0,136,0.0,0.1276744852180715,0.0,39.0,12.6,18.04993074778959,325.8,0,1,0,0,0,0,0,0,0.0,15.75,0.0,15.75,0,0,0,0,0,0,0,0,4,63,-1,330,0,0,0.0,0.0,0.0,0.0,31329666.0,0.0,31329666.0,31329666.0,Benign
